https://vo_agam_output.cog.sanger.ac.uk/AB0179-Cx.gatk.zarr.zip	gambiae
https://vo_agam_output.cog.sanger.ac.uk/AR0047-C.gatk.zarr.zip	coluzzii
https://vo_agam_output.cog.sanger.ac.uk/AR0049-C.gatk.zarr.zip	coluzzii
https://vo_agam_output.cog.sanger.ac.uk/AR0051-C.gatk.zarr.zip	coluzzii
https://vo_agam_output.cog.sanger.ac.uk/AR0061-C.gatk.zarr.zip	coluzzii
https://vo_agam_output.cog.sanger.ac.uk/AR0078-C.gatk.zarr.zip	coluzzii
https://vo_agam_output.cog.sanger.ac.uk/AR0080-C.gatk.zarr.zip	coluzzii
https://vo_agam_output.cog.sanger.ac.uk/AR0084-C.gatk.zarr.zip	coluzzii
https://vo_agam_output.cog.sanger.ac.uk/AR0097-C.gatk.zarr.zip	coluzzii
https://vo_agam_output.cog.sanger.ac.uk/AR0072-C.gatk.zarr.zip	coluzzii
https://vo_agam_output.cog.sanger.ac.uk/AR0094-C.gatk.zarr.zip	coluzzii
https://vo_agam_output.cog.sanger.ac.uk/AR0095-C.gatk.zarr.zip	coluzzii
https://vo_agam_output.cog.sanger.ac.uk/AR0083-C.gatk.zarr.zip	coluzzii
https://vo_agam_output.cog.sanger.ac.uk/AR0093-C.gatk.zarr.zip	coluzzii
https://vo_agam_output.cog.sanger.ac.uk/AR0021-C.gatk.zarr.zip	coluzzii
https://vo_agam_output.cog.sanger.ac.uk/AR0082-C.gatk.zarr.zip	coluzzii
https://vo_agam_output.cog.sanger.ac.uk/AR0008-C.gatk.zarr.zip	coluzzii
https://vo_agam_output.cog.sanger.ac.uk/AR0085-C.gatk.zarr.zip	coluzzii
https://vo_agam_output.cog.sanger.ac.uk/AR0098-C.gatk.zarr.zip	coluzzii
https://vo_agam_output.cog.sanger.ac.uk/AR0092-C.gatk.zarr.zip	coluzzii
https://vo_agam_output.cog.sanger.ac.uk/AR0017-C.gatk.zarr.zip	coluzzii
https://vo_agam_output.cog.sanger.ac.uk/AR0015-C.gatk.zarr.zip	coluzzii
https://vo_agam_output.cog.sanger.ac.uk/AR0019-C.gatk.zarr.zip	coluzzii
https://vo_agam_output.cog.sanger.ac.uk/AR0100-C.gatk.zarr.zip	coluzzii
https://vo_agam_output.cog.sanger.ac.uk/AR0034-C.gatk.zarr.zip	coluzzii
https://vo_agam_output.cog.sanger.ac.uk/AR0086-C.gatk.zarr.zip	coluzzii
https://vo_agam_output.cog.sanger.ac.uk/AR0057-C.gatk.zarr.zip	coluzzii
https://vo_agam_output.cog.sanger.ac.uk/AR0076-C.gatk.zarr.zip	coluzzii
https://vo_agam_output.cog.sanger.ac.uk/AR0042-C.gatk.zarr.zip	coluzzii
https://vo_agam_output.cog.sanger.ac.uk/AR0063-C.gatk.zarr.zip	coluzzii
https://vo_agam_output.cog.sanger.ac.uk/AR0012-C.gatk.zarr.zip	coluzzii
https://vo_agam_output.cog.sanger.ac.uk/AR0087-C.gatk.zarr.zip	coluzzii
https://vo_agam_output.cog.sanger.ac.uk/AR0065-C.gatk.zarr.zip	coluzzii
https://vo_agam_output.cog.sanger.ac.uk/AR0038-C.gatk.zarr.zip	coluzzii
https://vo_agam_output.cog.sanger.ac.uk/AR0089-C.gatk.zarr.zip	coluzzii
https://vo_agam_output.cog.sanger.ac.uk/AR0071-C.gatk.zarr.zip	coluzzii
https://vo_agam_output.cog.sanger.ac.uk/AR0096-C.gatk.zarr.zip	coluzzii
https://vo_agam_output.cog.sanger.ac.uk/AR0088-C.gatk.zarr.zip	coluzzii
https://vo_agam_output.cog.sanger.ac.uk/AR0066-C.gatk.zarr.zip	coluzzii
https://vo_agam_output.cog.sanger.ac.uk/AR0023-C.gatk.zarr.zip	coluzzii
https://vo_agam_output.cog.sanger.ac.uk/AR0020-C.gatk.zarr.zip	coluzzii
https://vo_agam_output.cog.sanger.ac.uk/AR0024-C.gatk.zarr.zip	coluzzii
https://vo_agam_output.cog.sanger.ac.uk/AR0014-C.gatk.zarr.zip	coluzzii
https://vo_agam_output.cog.sanger.ac.uk/AR0079-C.gatk.zarr.zip	coluzzii
https://vo_agam_output.cog.sanger.ac.uk/AR0027-C.gatk.zarr.zip	coluzzii
https://vo_agam_output.cog.sanger.ac.uk/AR0075-C.gatk.zarr.zip	coluzzii
https://vo_agam_output.cog.sanger.ac.uk/AR0077-C.gatk.zarr.zip	coluzzii
https://vo_agam_output.cog.sanger.ac.uk/AR0007-C.gatk.zarr.zip	coluzzii
https://vo_agam_output.cog.sanger.ac.uk/AR0062-C.gatk.zarr.zip	coluzzii
https://vo_agam_output.cog.sanger.ac.uk/AR0060-C.gatk.zarr.zip	coluzzii
https://vo_agam_output.cog.sanger.ac.uk/AR0022-C.gatk.zarr.zip	coluzzii
